server_name,owner,object_name,last_ddl_time,status,object_type
TCHQTSDW,MMBU_USA_A2W_REPORTING,SP_UPDATE_CUSTOMERS,2017/03/09,VALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,SP_UPDATE_SHORTCODES,2017/03/09,VALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,SP_UPDATE_SHARED_SHORTCODES,2017/03/09,VALID,PROCEDURE
TCHQTSDW,MMBU_ATL_CAMPAIGN_MANAGER,SP_UPDATE_ALS_SUMMARY_FULL,2015/03/20,VALID,PROCEDURE
TCHQTSDW,MMBU_ATL_CAMPAIGN_MANAGER,SP_UPDATE_CM_MO_SUMMARY,2014/03/24,VALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,SP_TEST_IST_JOB,2017/03/09,VALID,PROCEDURE
TCHQTSDW,MMBU_ATL_CAMPAIGN_MANAGER,SP_UPDATE_USERS,2014/09/11,VALID,PROCEDURE
TCHQTSDW,MMBU_ATL_CAMPAIGN_MANAGER,SP_UPDATE_OCAMPAIGNS,2014/03/24,VALID,PROCEDURE
TCHQTSDW,MMBU_ATL_CAMPAIGN_MANAGER,SP_UPDATE_EVENTS,2014/03/24,VALID,PROCEDURE
TCHQTSDW,MMBU_ATL_CAMPAIGN_MANAGER,SP_UPDATE_BM,2014/03/24,VALID,PROCEDURE
TCHQTSDW,MMBU_ATL_CAMPAIGN_MANAGER,SP_UPDATE_TW,2016/07/05,VALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,GENERATE_EXT_TGT_CUST_SHRT_RPT,2017/03/09,VALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,SPM_TRAFFIC_TOP30_14D,2017/03/09,VALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,SP_BILLING_TEST,2017/03/09,VALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,SP_BEBE_ALERT,2017/03/09,VALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,SP_RS2_CHECK_DUPS,2017/03/09,VALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,SP_TF_1DAY_REPORT,2017/03/09,VALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,SP_TEST_BILL,2017/03/09,VALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,SP_EVERB_HIGH_TRAFFIC_HRLY,2017/03/09,INVALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,SP_ET_DAILY_TRAFFIC,2017/03/09,VALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,SP_UPDATE_JCP_DUPS,2017/03/09,VALID,PROCEDURE
TCHQTSDW,MMBU_ATL_CAMPAIGN_MANAGER,SP_UPDATE_CLG_STATS,2013/03/18,VALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,SP_RS2_STATUS_MONITOR_UPDATE,2017/03/09,VALID,PROCEDURE
TCHQTSDW,MMBU_ATL_CAMPAIGN_MANAGER,SP_UPDATE_ADDRESS_LISTS,2013/06/21,VALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,SPM_SILVERPOP_BILLING,2017/03/09,VALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,SP_RL_COPY_HRLY,2017/03/09,VALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,SP_UPDATE_NIGHTLY,2017/03/09,VALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,SP_M_SILVERPOP_BILLING_MON,2017/03/09,VALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,TEST_SP_DW_ACTION_LOG,2017/03/09,VALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,SP_UPDATE_PADDING,2017/03/09,VALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,SP_UPDATE_JCP_MULTIPLE,2017/03/09,VALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,SP_UPDATE_RS2_ROLLUP,2017/03/09,VALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,SP_UPDATE_RS2_ROLLUP_D,2017/03/09,VALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,GET_LOAD_RUN_DETAIL_TEST,2017/03/09,VALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,SP_HOURLY_DELAY,2017/03/09,VALID,PROCEDURE
TCHQTSDW,MMBU_ATL_CAMPAIGN_MANAGER,SP_UPDATE_BROADCAST_DASHBOARD,2013/06/22,VALID,PROCEDURE
TCHQTSDW,MMBU_ATL_CAMPAIGN_MANAGER,SP_UPDATE_SHORTCODE_KEYWORD,2013/06/25,VALID,PROCEDURE
TCHQTSDW,MMBU_ATL_CAMPAIGN_MANAGER,SP_UPDATE_OPTIN_LIST_COUNTS,2016/06/27,VALID,PROCEDURE
TCHQTSDW,MPRAKASH,INSERT_DATE,2013/09/23,VALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,SP_COUNTRY_PERF_ALERT_EVERB,2017/03/09,VALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,SP_COUNTRY_PERF_ALERT_REF,2017/03/09,VALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,SP_COUNTRY_PERF_ALERT_DAILY,2017/03/09,VALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,SP_LATENCY_RERUN,2017/03/09,VALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,SP_VZW_MONTHLY_COUNT,2017/03/09,VALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,SP_JCP_DEACT,2017/03/09,VALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,SP_MT_PERF_HRLY_AMEX_TEST,2017/03/09,VALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,SP_MT_PERF_HRLY_AMEX_D,2017/03/09,VALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,SP_MT_PERF_HRLY_AMEX,2017/03/09,VALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,SP_MT_PERF_HRLY_AMEX_I,2017/03/09,VALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,SP_MT_PERF_DAILY_AMEX_D,2017/03/09,VALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,SP_MT_PERF_DAILY_AMEX_I,2017/03/09,VALID,PROCEDURE
TCHQTSDW,MMBU_EU_CAMPAIGN_MANAGER,SP_UPDATE_ADDRESS_LISTS,2015/05/20,VALID,PROCEDURE
TCHQTSDW,MMBU_EU_CAMPAIGN_MANAGER,SP_UPDATE_ALS_SUMMARY_FULL,2015/06/26,VALID,PROCEDURE
TCHQTSDW,MMBU_EU_CAMPAIGN_MANAGER,SP_UPDATE_BM,2015/06/26,VALID,PROCEDURE
TCHQTSDW,MMBU_EU_CAMPAIGN_MANAGER,SP_UPDATE_BROADCAST_DASHBOARD,2015/05/20,VALID,PROCEDURE
TCHQTSDW,MMBU_EU_CAMPAIGN_MANAGER,SP_UPDATE_CLG_STATS,2015/05/19,VALID,PROCEDURE
TCHQTSDW,MMBU_EU_CAMPAIGN_MANAGER,SP_UPDATE_EVENTS,2015/06/26,VALID,PROCEDURE
TCHQTSDW,MMBU_EU_CAMPAIGN_MANAGER,SP_UPDATE_MERCHANTS,2015/06/26,VALID,PROCEDURE
TCHQTSDW,MMBU_EU_CAMPAIGN_MANAGER,SP_UPDATE_OCAMPAIGNS,2015/06/26,VALID,PROCEDURE
TCHQTSDW,MMBU_EU_CAMPAIGN_MANAGER,SP_UPDATE_OPTIN_LIST_COUNTS,2015/05/20,VALID,PROCEDURE
TCHQTSDW,MMBU_EU_CAMPAIGN_MANAGER,SP_UPDATE_SHORTCODE_KEYWORD,2015/05/20,VALID,PROCEDURE
TCHQTSDW,MMBU_EU_CAMPAIGN_MANAGER,SP_UPDATE_USR_CAMP_PERMISSIONS,2015/05/20,VALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,SP_MT_PERF_HRLY_AMEX_ALERT,2017/03/09,VALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,GENERATE_TRAFONE_MONTHLY_RPT,2017/03/09,VALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,GENERATE_AMEX_FORECAST_RPT,2017/03/09,VALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,SP_PINPASS_LATENCY,2017/03/09,VALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,SP_ATL_WEEKLY_TRAFFIC_REPORT,2017/03/09,VALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,GENERATE_ATL_WEEKLY_REPORT_AGG,2017/03/09,VALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,GENERATE_ATL_DAILY_REPORT,2017/03/09,VALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,GENERATE_EPSILON_KEYWORD_RPT,2017/03/09,VALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,SP_DAILY_FILE_FEED_SUMMARY,2017/03/09,VALID,PROCEDURE
TCHQTSDW,MMBU_ATL_CAMPAIGN_MANAGER,SP_UPDATE_MERCH_ASSIGN_ADMINS,2015/06/05,VALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,ETL_TO_FETCH_BOSTONDW_DATA,2017/03/22,VALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,GENERATE_EXACT_TGT_MONTHLY_RPT,2017/03/09,VALID,PROCEDURE
TCHQTSDW,MMBU_ATL_CAMPAIGN_MANAGER,SP_UPDATE_MULTISTEP_DATA,2015/07/01,VALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,GENERATE_ATL_WEEKLY_REPORT,2017/03/09,VALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,SP_UPDATE_NIGHTLY_AUTO,2017/03/09,VALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,GENERATE_DOLLAR_GENERL_MTH_RPT,2017/09/03,INVALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,SP_AMEX_GLOBAL_LATENCY_RPT,2017/03/09,VALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,SP_RELIANCE_WEEKLY_REPORT,2017/03/09,VALID,PROCEDURE
TCHQTSDW,IMPEXP,SP_MONITOR_DB_BLOCKERS,2015/05/08,VALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,SP_AMEX_UK_LATENCY,2017/03/09,VALID,PROCEDURE
TCHQTSDW,MMBUDW_MIGRATION,SP_RTD_UPDATE,2015/09/04,VALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,GENERATE_COMCAST_MONTHLY_RPT,2017/03/09,VALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,GENERATE_SOFTRAX_MONTHLY_RPT,2017/03/09,VALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,SP_RELIANCE_REPORT_SHTCD_CARR,2017/03/09,VALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,GENERATE_TF_BILLING_SUMMARY,2017/03/09,VALID,PROCEDURE
TCHQTSDW,MMBU_USA_A2W_REPORTING,SP_TRACFONE_FORECAST_RPT,2017/03/09,VALID,PROCEDURE
