server_name,owner,table_name,last_analyzed,size_mb,num_rows,object_type
TCHQTSDW,MMBU_ATL_QRRPT_ATT,XBILL_QR_DETAIL_201406,2014/11/24,15,124388,TABLE
TCHQTSDW,MMBU_ATL_QRRPT_ATT,XBILL_QR_DETAIL_BP_201406,2014/11/24,9,124388,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,RLS_MISSING_11G_NULL,2014/11/20,6,40193,TABLE
TCHQTSDW,MMBU_ATL_QRRPT_ATT,XBILL_ROUTER_LOG_201404,2014/11/24,10,191430,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,SP_SQL_PROCEDURES,2017/09/14,0,3,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,UPDATE_SHARED_CODES_CHECKPOINT,2017/08/20,4,96840,TABLE
TCHQTSDW,MMBU_ATL_QRRPT_ATT,XBILL_QR_DETAIL_201307_OLD,2014/11/24,31,1589143,TABLE
TCHQTSDW,MMBU_ATL_QRRPT_ATT,XBILL_RLS_FAIL_201311,2014/11/24,2,104164,TABLE
TCHQTSDW,MMBU_ATL_QRRPT_ATT,XBILL_THREAD_LOG_201211_OLD,2014/11/24,28,1749521,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,TMP_RLSA,2014/11/21,3,171520,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,TMP_COUNTRY_PERF_ALL,2014/11/21,0,221,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,PORTAL_REPORT_DS,2014/11/20,0,1,TABLE
TCHQTSDW,MMBU_ATL_CAMPAIGN_MANAGER,UPDATE_BM_00001006,2017/09/14,0,2,TABLE
TCHQTSDW,MMBU_ATL_CAMPAIGN_MANAGER,UPDATE_BM_CHECKPOINT,2017/09/07,5,132603,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,IMP_RLS_DAILY_0723,2014/11/20,3581,20965618,TABLE
TCHQTSDW,MMBU_ATL_QRRPT_ATT,BATCH_SQL_STATEMENTS_BKUP,2014/11/24,0,37,TABLE
TCHQTSDW,MMBU_USA_A2W_REPORTING,EPSILON_MESSAGE,2014/11/20,0,2,TABLE
TCHQTSDW,MMBU_ATL_QRRPT_ATT,XBILL_QR_DETAIL_201312,2014/11/24,15,222537,TABLE
