server_name,owner,object_name,last_ddl_time,status,object_type
QTSMMDB,MMBU_USA_JCP,SP_JCP_PII_EMAIL,2015/06/10,VALID,PROCEDURE
QTSMMDB,MMBU_USA_JCP,SP_JCP_PII_KEYWORD,2015/07/06,VALID,PROCEDURE
QTSMMDB,MMBU_USA_JCP,SP_JCP_PII_KEYWORD_ALL,2014/09/01,VALID,PROCEDURE
QTSMMDB,MMBU_USA_JCP,SP_JCP_PII_PATCH,2016/10/28,VALID,PROCEDURE
QTSMMDB,MMBU_USA_JCP,SP_LOAD_JCP_MOBILE_BARCD_DATA,2014/09/01,VALID,PROCEDURE
QTSMMDB,A2W_MR,MONITOR_PROCESS_DR_IN_BAK_1410,2016/05/31,VALID,PROCEDURE
QTSMMDB,CAMPAIGN_MANAGER,SP_CONNECT_LOG_SUMMARY,2017/02/01,VALID,PROCEDURE
QTSMMDB,CAMPAIGN_MANAGER,SP_DROP_ACTION_LOG,2015/06/10,VALID,PROCEDURE
QTSMMDB,CAMPAIGN_MANAGER,TEST_MSP_LOG_SUMMARY_DAY,2016/05/20,VALID,PROCEDURE
QTSMMDB,BLS_PROD,INSERT_GATEWAY_EXCEPTION,2013/11/27,VALID,PROCEDURE
QTSMMDB,BLS_PROD,SP_COMPRESS_MX_RANGES,2013/11/27,VALID,PROCEDURE
QTSMMDB,BLS_PROD,SP_PROCESS_NEXTEL_RANGES,2013/11/27,VALID,PROCEDURE
QTSMMDB,BLS_PROD,T_DYN,2013/11/27,VALID,PROCEDURE
QTSMMDB,CAMPAIGN_MANAGER,SP_MERGE_ACTION_LOG,2015/06/10,VALID,PROCEDURE
QTSMMDB,CAMPAIGN_MANAGER,SP_LIST_SCRUB_AL470860,2017/08/04,VALID,PROCEDURE
QTSMMDB,CAMPAIGN_MANAGER,SP_LIST_CLEANUP_MSL470860,2017/08/04,VALID,PROCEDURE
QTSMMDB,CAMPAIGN_MANAGER,TEST_CREATE_MSP_LOG_SUMMARY,2017/05/24,VALID,PROCEDURE
QTSMMDB,CAMPAIGN_MANAGER,TEST_MSP_LOG_SUMMARY_DAY1,2016/05/25,VALID,PROCEDURE
QTSMMDB,CAMPAIGN_MANAGER,SEND_MAIL_TEST,2016/08/11,VALID,PROCEDURE
QTSMMDB,CNS,UPDATECNS,2015/06/09,VALID,PROCEDURE
