server_name,owner,table_name,last_analyzed,size_mb,num_rows,object_type
QTSMMDB,SYSMAN,MGMT_POLICIES,2014/10/09,1,3258,TABLE
QTSMMDB,SYSMAN,SYS_IOT_OVER_490940,2014/10/09,0,0,TABLE
QTSMMDB,SYSMAN,MGMT_USER_SUBTAB_COL_PREFS,2014/10/09,0,41,TABLE
QTSMMDB,SYSMAN,EMDW_TRACE_CONFIG,2014/10/09,0,9,TABLE
QTSMMDB,SYSMAN,MGMT_PRIVS,2014/10/09,0,24,TABLE
QTSMMDB,SYSMAN,EUME2E_ASSOCS_LOOKUP,2014/10/09,0,9,TABLE
QTSMMDB,SYSMAN,MGMT_RT_BOOTSTRAP_TIMES,2014/10/09,0,1,TABLE
QTSMMDB,SYSMAN,MGMT_CS_RULEFOLDER,2014/10/09,0,23,TABLE
QTSMMDB,SYSMAN,EM_PAGE_CUST_METADATA,2014/10/09,0,4,TABLE
QTSMMDB,SYSMAN,EM_PAGE_CONDITION_METADATA,2014/10/09,0,7,TABLE
QTSMMDB,SYSMAN,SYS_IOT_OVER_490471,2014/10/09,0,0,TABLE
QTSMMDB,SYSMAN,MGMT_PDP_SETTING_METADATA,2014/10/09,0,3,TABLE
QTSMMDB,INSIDERTXT,ATT_DELTA_20151028_1005,2015/10/28,7,449890,TABLE
QTSMMDB,CAMPAIGN_MANAGER,ALS_MISSING_20141006,2014/10/09,28,2540,TABLE
QTSMMDB,SYSMAN,MGMT_PAF_TEXTUAL_DATA,2014/10/09,0,2,TABLE
QTSMMDB,SYSMAN,AQ$_MGMT_LOADER_QTABLE_L,2014/10/09,0,0,TABLE
QTSMMDB,SYSMAN,SYS_IOT_OVER_493150,2014/10/09,0,0,TABLE
QTSMMDB,A2W_MR,ROUTER_LOG_DUP_20141031_1,2014/10/31,0,111,TABLE
QTSMMDB,SYSMAN,MGMT_ARU_FAMILY_PRODUCT_MAP,2014/10/09,0,1660,TABLE
QTSMMDB,SYSMAN,MGMT_JOB_PARAMETER,2014/10/09,0,2,TABLE
QTSMMDB,SYSMAN,MGMT_JOB_TYPE_PARAM_URI_INFO,2014/10/09,0,7,TABLE
QTSMMDB,SYSMAN,MGMT_SYSTEM_ERROR_LOG,2016/05/13,0,10,TABLE
QTSMMDB,SYSMAN,MGMT_METRIC_DEPENDENCY_DEF,2014/10/09,0,16,TABLE
QTSMMDB,INSIDERTXT,ATT_DELTA_20160613_1005,2016/06/13,8,488851,TABLE
QTSMMDB,INSIDERTXT,ATT_COU_20141112_1010,2014/11/12,9,411412,TABLE
QTSMMDB,SYSMAN,MGMT_PDP_PARAM_METADATA,2014/10/09,0,9,TABLE
