server_name,owner,table_name,last_analyzed,size_mb,num_rows,object_type
TYPHO,EDWTSEUSER,YFU_DEACT_MSG_P1,2017/08/29,200,556375,TABLE
TYPHO,EDWTSEUSER,PBLOCK_ERROR,2017/08/29,936,2244191,TABLE
TYPHO,EDWTSEUSER,TMPSPRINT_OCT,2017/08/29,22,614701,TABLE
TYPHO,EDWTSEUSER,DR_SAM_TMO,2017/08/29,1600,16556696,TABLE
TYPHO,EDWTSEUSER,TMO_SAM,2017/08/29,3,13494,TABLE
TYPHO,EDWTSEUSER,TMO_ACTIVE_SAM,2017/08/29,104,913295,TABLE
TYPHO,EDWTSEUSER,PPATEL_TMP5,2017/08/29,454,213775,TABLE
TYPHO,EDWTSEUSER,YFU_VZW_BILLING_FILTER,2017/08/29,6,21698,TABLE
TYPHO,EDWTSEUSER,YFU_SC_COUNT_MDN_TMP,2017/08/29,4224,175677259,TABLE
TYPHO,EDWTSEUSER,PLANBEA_FINAL,2017/08/29,3,13237,TABLE
TYPHO,EDWTSEUSER,TMP_MUSTAFA_ERRORCODES1,2017/08/29,0,0,TABLE
TYPHO,EDWTSEUSER,YFU_AAS1,2017/08/29,36,799143,TABLE PARTITION
TYPHO,EDWTSEUSER,MTH_TREND_BASE,2017/08/29,403,2155267,TABLE
TYPHO,EDWTSEUSER,MTH_TREND_TMP,2017/08/29,0,301,TABLE
TYPHO,EDWTSEUSER,TMP_MUSTAFA_MMGREJECTIONS,2017/08/29,43,89894,TABLE
TYPHO,EDWTSEUSER,YFU_DEACT_MSG_P3,2017/08/29,31,83886,TABLE
TYPHO,EDWTSEUSER,TMP_IPC_KK,2017/08/29,0,210,TABLE
TYPHO,EDWTSEUSER,CHMDN_2011_09,2017/08/29,672,5513019,TABLE
TYPHO,EDWTSEUSER,JON_MSISDN,2017/08/29,237,4823725,TABLE
TYPHO,EDWTSEUSER,PPATEL_TMP1,2017/08/29,0,2201,TABLE
TYPHO,EDWTSEUSER,TMP_VZW_REVO_07242011,2017/08/29,0,1285,TABLE
TYPHO,EDWTSEUSER,MDN_STAT,2017/08/29,896,43368864,TABLE
TYPHO,EDWTSEUSER,MTH_FAILED_PRF_15,2017/08/29,134,593913,TABLE
TYPHO,EDWTSEUSER,TMP_VZW_SCM_IPCCONFIG,2017/08/29,0,1265,TABLE
TYPHO,EDWTSEUSER,YFU_BAS,2017/08/29,0,654,TABLE
TYPHO,EDWTSEUSER,FORECASTSEPT4,2017/08/29,128,855115,TABLE
TYPHO,EDWTSEUSER,PPATEL_TMP11,2017/08/29,0,10251,TABLE
TYPHO,EDWTSEUSER,TELE_TEMP4_WC,2017/08/29,2,10052,TABLE
TYPHO,EDWTSEUSER,TMOBILEWATERFALLRPT,2017/08/29,55,405321,TABLE
TYPHO,EDWTSEUSER,TMP_SUBSPEND_TMO3PG_MAY2010,2017/08/29,0,671,TABLE
TYPHO,EDWTSEUSER,YFU_WEL_MAIN,2017/08/29,3521,28814052,TABLE
TYPHO,EDWTSEUSER,TMP_BELL_CHARGEBACK_MDNS,2017/08/29,0,4804,TABLE
TYPHO,EDWTSEUSER,TELE_TEMP2_WC,2017/08/29,1,3186,TABLE
TYPHO,EDWTSEUSER,USDIGITAL,2017/08/29,0,310,TABLE
TYPHO,EDWTSEUSER,TMP_90999_020310,2017/08/29,0,7657,TABLE
TYPHO,DBADMIN,SCHEMA_PRIVILEGES_EXCEPTIONS,2017/08/29,0,4,TABLE
TYPHO,CAMPAIGNS,WORKFLOWHISTORY_CLEAN,2017/08/29,48,256102,TABLE
TYPHO,MDG_CUBE,FULL_SERVICE_IPC_ORG_MAPPING,2017/08/29,0,0,TABLE
TYPHO,MDG_CUBE,TOAD_PLAN_TABLE,2017/08/29,2,1148,TABLE
TYPHO,MDG_CUBE,TMP_SHORTCODE_ATL,2017/08/29,0,4076,TABLE
TYPHO,ABYPASS,AQUA_EXPLAIN_18009203,2017/08/29,1,0,TABLE
TYPHO,ABYPASS,AQUA_EXPLAIN_18019249,2017/08/29,1,0,TABLE
TYPHO,ABYPASS,AQUA_EXPLAIN_18019068,2017/08/29,1,0,TABLE
TYPHO,ABYPASS,AQUA_EXPLAIN_18017568,2017/08/29,1,8,TABLE
TYPHO,ABYPASS,AQUA_EXPLAIN_18023991,2017/08/29,1,0,TABLE
TYPHO,ABYPASS,AQUA_EXPLAIN_18019898,2017/08/29,1,0,TABLE
TYPHO,PERFSTAT,STATS$JAVA_POOL_ADVICE,2017/08/29,2,8640,TABLE
TYPHO,PERFSTAT,STATS$STATSPACK_PARAMETER,2017/08/29,0,1,TABLE
TYPHO,PERFSTAT,STATS$BUFFERED_QUEUES,2017/08/29,1,118,TABLE
TYPHO,PERFSTAT,STATS$CR_BLOCK_SERVER,2017/08/29,1,0,TABLE
TYPHO,PERFSTAT,STATS$SQLTEXT,2017/08/29,28,50295,TABLE
TYPHO,PERFSTAT,STATS$SYSTEM_EVENT,2017/08/29,13,159811,TABLE
TYPHO,PERFSTAT,STATS$DB_CACHE_ADVICE,2017/08/29,4,44280,TABLE
TYPHO,DBSNMP,MGMT_LATEST,2017/08/29,0,1,TABLE
TYPHO,DBSNMP,MGMT_BASELINE_SQL,2017/08/29,0,0,TABLE
TYPHO,BILLING,DELIVERY,2017/09/09,6848,34770200,TABLE PARTITION
TYPHO,BILLING,SMXMSGLOG,2017/09/10,2,0,TABLE PARTITION
TYPHO,BILLING,MMGDATA,2017/09/09,120,2587020,TABLE
TYPHO,BILLING,MMSCCARRIER,2017/09/09,0,15,TABLE
TYPHO,BILLING,PROGRAMREASSIGNMENT,2017/09/14,5,44930,TABLE
TYPHO,BILLING,SHORTCODERESERVATION,2017/09/14,1,4870,TABLE
TYPHO,BILLING,TMP_LOGTABLES,2017/09/09,1,105,TABLE
TYPHO,BILLING,CARRIERNOTIFICATION_LOG,2017/09/09,6,15748,TABLE
TYPHO,BILLING,SUBSCRIPTIONOVERRIDEMESSAGE,2017/09/14,1,772,TABLE
TYPHO,BILLING,WORKFLOWOWNERHISTORY,2017/09/14,5,59970,TABLE
TYPHO,BILLING,CONTESTCOUNTS,2017/09/09,3,26500,TABLE
TYPHO,BILLING,PREMIUMAUTHTXCONTROLITV,2017/09/09,368,0,TABLE
TYPHO,BILLING,VOTINGDOUBLEOPTIN,2017/09/09,0,472,TABLE
TYPHO,BILLING,AREA_CODES,2017/09/09,1,335,TABLE
TYPHO,WMSYS,WM$BATCH_COMPRESSIBLE_TABLES,2008/08/09,0,0,TABLE
TYPHO,WMSYS,WM$VERSION_TABLE,2008/08/09,0,0,TABLE
TYPHO,MDSYS,SDO_COORD_OPS,2017/08/29,0,2245,TABLE
TYPHO,MDSYS,SDO_COORD_OP_METHODS,2017/08/29,0,82,TABLE
TYPHO,MDSYS,SDO_COORD_AXIS_NAMES,2017/08/29,0,28,TABLE
TYPHO,MDSYS,SDO_PRIME_MERIDIANS,2017/08/29,0,16,TABLE
TYPHO,MDSYS,SDO_COORD_OP_PARAM_VALS,2017/08/29,0,9534,TABLE
TYPHO,MDSYS,SDO_COORD_OP_PARAMS,2017/08/29,0,153,TABLE
TYPHO,MDSYS,SDO_INDEX_METADATA_TABLE,2017/08/29,0,0,TABLE
TYPHO,MDSYS,SDO_NETWORK_METADATA_TABLE,2017/08/29,0,0,TABLE
TYPHO,BAR,TMP_FUNMOBILE_TRAN_DTL,2017/08/29,0,52,TABLE
TYPHO,BATCHRPT,MMG_VZW_ALICE,2017/08/29,2,16582,TABLE
TYPHO,BATCHRPT,REPORTSET_REPORTDEF,2017/08/29,0,17,TABLE
TYPHO,BATCHRPT,PREMIUMAUTHVZWREJECTEDMAY,2017/08/29,282,740521,TABLE
TYPHO,BATCHRPT,SMXVZWREJECTEDMAY_MS,2017/08/29,189,374673,TABLE
TYPHO,BATCHRPT,VZWUSAGE_VZW,2017/08/29,2,4515,TABLE
TYPHO,BATCHRPT,MMGVZWREJECTEDAPRIL,2017/08/29,144,343958,TABLE
TYPHO,BATCHRPT,VZW_PREMIUM_JUNE2,2017/08/29,2,4642,TABLE
TYPHO,BRAT,RECONCILEREFUND,2017/08/29,906,2064997,TABLE PARTITION
TYPHO,BRAT,RECONCILEDETAIL,2017/08/29,12098,19792082,TABLE PARTITION
TYPHO,BRAT,TMP_MTH_INDIGO_TOKYO,2015/11/15,4,6158,TABLE
TYPHO,BRAT,SUBS_TO_CANCEL,2017/08/29,11536,28016824,TABLE PARTITION
TYPHO,BRAT,SUBBILLING_DELETED,2017/08/29,10,27374,TABLE
TYPHO,BRAT,BRATCARRIERSUMMARYDTL,2017/08/29,2,16521,TABLE
TYPHO,BRAT,TMOBILE_DUPS_CD_DTL,2017/08/29,1,1616,TABLE
TYPHO,BRAT,TMP_DEACT_MISSED,2017/08/29,3,36787,TABLE
TYPHO,BRAT,TMP_SUBS_CHANGEMDN_2,2015/11/15,1,1492,TABLE
TYPHO,BRAT,TMP_VZW_SUB_MIGRATE_RD1_NO_DUP,2015/11/15,336,980650,TABLE
TYPHO,BRAT,YFU_VZW_BILLING_FILTER_FINAL,2015/11/15,0,3422,TABLE
TYPHO,BRAT,TMP_SENDME_ROGERS_20200,2015/11/15,1,7406,TABLE
TYPHO,BRAT,CARRIERDETAIL_TMP,2017/08/29,1,560,TABLE
TYPHO,BRAT,BAR_VZW_BILLING_FILTER,2017/08/29,1,0,TABLE
TYPHO,BRAT,VZW_DELAY_BILLING_RESUBMIT,2015/11/15,14,64960,TABLE
TYPHO,BRAT,TMP_VERIZON_SUB_MIGRATE_OUT,2015/11/15,1,0,TABLE
TYPHO,BRAT,SUBBILLING_DELETE_SUBS_AMIDALA,2017/08/29,2,44723,TABLE
TYPHO,BRAT,TMP_VZW_SUB_MIGRATE,2015/11/15,72,507380,TABLE
TYPHO,BRAT,BRATBAR_VARIANCE_COUNTS,2017/08/29,1,8,TABLE
TYPHO,BRAT,TMP_ATT_MIGRATE_1999_999_FNMO,2017/08/29,2,3709,TABLE
TYPHO,BRAT,SUBBILLING_AMIDALA_1_CLEAN,2017/08/29,8,71238,TABLE
TYPHO,BRAT,PAUTH_MAR2006_VZW_31000,2017/08/29,11,24970,TABLE
TYPHO,BRAT,PAUTH_JAN2006_CING_31000,2017/08/29,20,53486,TABLE
TYPHO,BRAT,PAUTH_JAN2006_VZW_31000,2017/08/29,19,47216,TABLE
TYPHO,BRAT,TMP_MM_ACK_DROPS_DEC_2010,2015/11/15,168,385990,TABLE
TYPHO,BRAT,TMP_SPRINT_RECOVER,2015/11/15,1,56,TABLE
TYPHO,BRAT,TMP_MM_2010_12_28_MEP_MSG,2015/11/15,61,129570,TABLE
TYPHO,BRAT,TMP_INDIGO_DR_MMG,2015/11/15,1,13337,TABLE
TYPHO,BRAT,BELLMO_SUBS_MEP,2017/08/29,1,12,TABLE
TYPHO,BRAT,SUBSYNC_TEST,2017/08/29,4038,28136415,TABLE
TYPHO,BRAT,TMP_OXYGEN8_SUB_CANCELS,2015/11/15,1,1129,TABLE
TYPHO,BRAT,SUBSYNCSUB_ARCHIVE,2017/08/29,0,364,TABLE
TYPHO,BRAT,RECONCILEREFUND_TEST,2017/08/29,1,0,TABLE
TYPHO,BRAT,TMP_MM_INACTIVE_SUB_CANCEL,2015/11/15,1,1014,TABLE
TYPHO,BRAT,BRATRECONCILEREFUND,2017/08/29,1,3,TABLE
TYPHO,BRAT,TMP_ATT_SUBTOOL_CANCEL_SEP2010,2017/08/29,2,3573,TABLE
TYPHO,BRAT,TMP_INDIGO_2012_11,2017/08/29,3,4860,TABLE
TYPHO,BRAT,TMP_FUNMOBILE_REFUND,2017/08/29,1,475,TABLE
TYPHO,BRAT,VZW_PURCHASE_NAME_SHORT_CODE,2015/11/15,0,3081,TABLE
